1,Q0,table-0125-805,1.0,1.751,smarttable
1,Q0,table-0389-400,2.0,1.751,smarttable
1,Q0,table-0370-614,3.0,1.421,smarttable
1,Q0,table-0037-411,4.0,0.868,smarttable
1,Q0,table-1042-895,5.0,0.828,smarttable
2,Q0,table-1408-871,1.0,1.906,smarttable
2,Q0,table-1408-869,2.0,1.885,smarttable
2,Q0,table-1408-870,3.0,1.798,smarttable
2,Q0,table-1578-197,4.0,1.5354357142857145,smarttable
2,Q0,table-1408-874,5.0,1.143,smarttable
3,Q0,table-1275-187,1.0,1.442,smarttable
3,Q0,table-1254-979,2.0,1.3275,smarttable
3,Q0,table-0005-925,3.0,0.998,smarttable
3,Q0,table-0005-926,4.0,0.998,smarttable
3,Q0,table-0005-923,5.0,0.995,smarttable
4,Q0,table-1417-134,1.0,2.0,smarttable
4,Q0,table-1417-135,2.0,2.0,smarttable
4,Q0,table-1417-142,3.0,2.0,smarttable
4,Q0,table-1417-147,4.0,2.0,smarttable
4,Q0,table-1511-82,5.0,2.0,smarttable
5,Q0,table-0452-375,1.0,1.548,smarttable
5,Q0,table-1530-281,2.0,1.429,smarttable
5,Q0,table-1264-72,3.0,1.035,smarttable
5,Q0,table-0600-606,4.0,0.973,smarttable
5,Q0,table-0600-605,5.0,0.973,smarttable
6,Q0,table-0364-358,1.0,0.97,smarttable
6,Q0,table-1421-346,2.0,0.932,smarttable
6,Q0,table-1488-888,3.0,0.932,smarttable
6,Q0,table-1495-660,4.0,0.871,smarttable
6,Q0,table-1280-419,5.0,0.868,smarttable
7,Q0,table-0406-281,1.0,1.27,smarttable
7,Q0,table-0519-449,2.0,0.09316666666666668,smarttable
7,Q0,table-1594-2,3.0,0.074,smarttable
7,Q0,table-0592-701,4.0,0.06636666666666667,smarttable
7,Q0,table-0453-280,5.0,0.065,smarttable
8,Q0,table-0145-207,1.0,1.648,smarttable
8,Q0,table-1610-48,2.0,1.5332190476190475,smarttable
8,Q0,table-0176-187,3.0,1.071,smarttable
8,Q0,table-1389-263,4.0,0.947,smarttable
8,Q0,table-1389-262,5.0,0.947,smarttable
9,Q0,table-1619-337,1.0,1.842,smarttable
9,Q0,table-1619-336,2.0,1.7973333333333332,smarttable
9,Q0,table-0601-200,3.0,1.749,smarttable
9,Q0,table-0601-201,4.0,1.723,smarttable
9,Q0,table-0600-579,5.0,1.598,smarttable
10,Q0,table-1384-651,1.0,1.721,smarttable
10,Q0,table-1384-649,2.0,1.699,smarttable
10,Q0,table-1384-653,3.0,1.699,smarttable
10,Q0,table-1387-237,4.0,1.577,smarttable
10,Q0,table-0152-596,5.0,1.304,smarttable
11,Q0,table-0891-868,1.0,1.365,smarttable
11,Q0,table-1016-927,2.0,0.671,smarttable
11,Q0,table-1482-244,3.0,0.164,smarttable
11,Q0,table-0243-839,4.0,0.1345416666666667,smarttable
11,Q0,table-0362-968,5.0,0.12,smarttable
12,Q0,table-1315-700,1.0,0.049,smarttable
12,Q0,table-0943-565,2.0,0.023,smarttable
12,Q0,table-1028-382,3.0,0.019,smarttable
12,Q0,table-0154-371,4.0,0.017,smarttable
12,Q0,table-0066-658,5.0,0.013,smarttable
13,Q0,table-1447-381,1.0,1.95,smarttable
13,Q0,table-0263-444,2.0,1.942,smarttable
13,Q0,table-1320-890,3.0,1.919,smarttable
13,Q0,table-1447-380,4.0,1.893,smarttable
13,Q0,table-1640-284,5.0,1.874,smarttable
14,Q0,table-1281-687,1.0,1.269,smarttable
14,Q0,table-0354-325,2.0,0.755,smarttable
14,Q0,table-1579-731,3.0,0.722,smarttable
14,Q0,table-0896-9,4.0,0.157,smarttable
14,Q0,table-0392-579,5.0,0.156,smarttable
15,Q0,table-0080-632,1.0,2.0,smarttable
15,Q0,table-0196-599,2.0,2.0,smarttable
15,Q0,table-0306-942,3.0,2.0,smarttable
15,Q0,table-0310-209,4.0,2.0,smarttable
15,Q0,table-0311-929,5.0,2.0,smarttable
16,Q0,table-0766-472,1.0,1.889,smarttable
16,Q0,table-1424-415,2.0,1.835,smarttable
16,Q0,table-0172-991,3.0,1.79475,smarttable
16,Q0,table-0336-744,4.0,1.784,smarttable
16,Q0,table-0704-620,5.0,1.768,smarttable
17,Q0,table-1442-96,1.0,1.986,smarttable
17,Q0,table-1442-90,2.0,1.962,smarttable
17,Q0,table-1442-99,3.0,1.954,smarttable
17,Q0,table-1442-92,4.0,1.953,smarttable
17,Q0,table-1442-91,5.0,1.953,smarttable
18,Q0,table-0650-177,1.0,2.0,smarttable
18,Q0,table-0575-338,2.0,1.991,smarttable
18,Q0,table-0650-178,3.0,1.991,smarttable
18,Q0,table-0650-180,4.0,1.988,smarttable
18,Q0,table-1526-870,5.0,1.986,smarttable
19,Q0,table-0836-302,1.0,1.863,smarttable
19,Q0,table-0836-301,2.0,1.863,smarttable
19,Q0,table-0837-242,3.0,1.55,smarttable
19,Q0,table-1604-500,4.0,1.352,smarttable
19,Q0,table-0853-133,5.0,1.349,smarttable
20,Q0,table-1628-976,1.0,1.999,smarttable
20,Q0,table-1628-971,2.0,1.999,smarttable
20,Q0,table-1628-972,3.0,1.996,smarttable
20,Q0,table-1628-975,4.0,1.996,smarttable
20,Q0,table-1628-973,5.0,1.995,smarttable
21,Q0,table-0222-392,1.0,1.37775,smarttable
21,Q0,table-1207-486,2.0,0.822,smarttable
21,Q0,table-1350-462,3.0,0.623,smarttable
21,Q0,table-0057-386,4.0,0.338,smarttable
21,Q0,table-1227-229,5.0,0.09183333333333332,smarttable
22,Q0,table-1383-553,1.0,0.655,smarttable
22,Q0,table-0695-982,2.0,0.082,smarttable
22,Q0,table-0415-112,3.0,0.051,smarttable
22,Q0,table-0364-38,4.0,0.04694909090909091,smarttable
22,Q0,table-0364-40,5.0,0.041,smarttable
23,Q0,table-1554-331,1.0,1.845,smarttable
23,Q0,table-1554-330,2.0,1.746,smarttable
23,Q0,table-1070-327,3.0,1.731,smarttable
23,Q0,table-1007-467,4.0,1.728,smarttable
23,Q0,table-0830-358,5.0,1.606,smarttable
24,Q0,table-0202-593,1.0,1.291,smarttable
24,Q0,table-0581-69,2.0,0.72675,smarttable
24,Q0,table-0729-940,3.0,0.695,smarttable
24,Q0,table-0468-712,4.0,0.158,smarttable
24,Q0,table-1452-734,5.0,0.156,smarttable
25,Q0,table-0569-908,1.0,2.0,smarttable
25,Q0,table-0569-905,2.0,2.0,smarttable
25,Q0,table-0569-909,3.0,2.0,smarttable
25,Q0,table-0569-903,4.0,2.0,smarttable
25,Q0,table-0569-906,5.0,2.0,smarttable
26,Q0,table-0387-47,1.0,1.367,smarttable
26,Q0,table-1479-337,2.0,0.929,smarttable
26,Q0,table-0713-460,3.0,0.899,smarttable
26,Q0,table-0218-222,4.0,0.835,smarttable
26,Q0,table-0952-496,5.0,0.821,smarttable
27,Q0,table-0610-22,1.0,1.481,smarttable
27,Q0,table-0610-21,2.0,1.449,smarttable
27,Q0,table-0296-506,3.0,1.397,smarttable
27,Q0,table-0007-925,4.0,1.354,smarttable
27,Q0,table-0012-462,5.0,0.673,smarttable
28,Q0,table-1116-904,1.0,1.97275,smarttable
28,Q0,table-1116-768,2.0,1.97275,smarttable
28,Q0,table-1117-80,3.0,1.97275,smarttable
28,Q0,table-1117-4,4.0,1.91475,smarttable
28,Q0,table-1571-795,5.0,1.803,smarttable
29,Q0,table-0357-260,1.0,1.998,smarttable
29,Q0,table-0427-703,2.0,1.998,smarttable
29,Q0,table-0427-705,3.0,1.998,smarttable
29,Q0,table-0428-136,4.0,1.998,smarttable
29,Q0,table-0428-118,5.0,1.998,smarttable
30,Q0,table-1253-974,1.0,0.9905833333333334,smarttable
30,Q0,table-1253-984,2.0,0.9905833333333334,smarttable
30,Q0,table-1253-973,3.0,0.9726666666666666,smarttable
30,Q0,table-0092-887,4.0,0.9449999999999998,smarttable
30,Q0,table-1253-987,5.0,0.9361666666666666,smarttable
31,Q0,table-0419-513,1.0,1.981,smarttable
31,Q0,table-1550-196,2.0,1.9583367743367739,smarttable
31,Q0,table-0419-518,3.0,1.949,smarttable
31,Q0,table-1550-209,4.0,1.943597163947164,smarttable
31,Q0,table-0151-840,5.0,1.9366666666666665,smarttable
32,Q0,table-1577-566,1.0,1.37735,smarttable
32,Q0,table-0037-29,2.0,0.47167857142857156,smarttable
32,Q0,table-1460-55,3.0,0.47167857142857156,smarttable
32,Q0,table-0356-493,4.0,0.14407857142857142,smarttable
32,Q0,table-1636-103,5.0,0.11878333333333332,smarttable
33,Q0,table-0152-679,1.0,1.0,smarttable
33,Q0,table-0259-373,2.0,1.0,smarttable
33,Q0,table-0293-211,3.0,1.0,smarttable
33,Q0,table-0977-706,4.0,0.989,smarttable
33,Q0,table-1468-369,5.0,0.9865666666666667,smarttable
34,Q0,table-0218-202,1.0,1.6555,smarttable
34,Q0,table-0171-322,2.0,1.002,smarttable
34,Q0,table-0260-605,3.0,1.0,smarttable
34,Q0,table-0348-856,4.0,1.0,smarttable
34,Q0,table-1087-848,5.0,1.0,smarttable
35,Q0,table-0981-339,1.0,1.496,smarttable
35,Q0,table-1489-449,2.0,0.894,smarttable
35,Q0,table-1080-585,3.0,0.756,smarttable
35,Q0,table-0243-845,4.0,0.028,smarttable
35,Q0,table-0588-746,5.0,0.026,smarttable
36,Q0,table-1353-195,1.0,0.689,smarttable
36,Q0,table-0194-548,2.0,0.678,smarttable
36,Q0,table-0194-547,3.0,0.229,smarttable
36,Q0,table-0194-549,4.0,0.197,smarttable
36,Q0,table-0709-584,5.0,0.094,smarttable
37,Q0,table-1563-283,1.0,1.5921666666666665,smarttable
37,Q0,table-0889-1,2.0,1.5187833333333338,smarttable
37,Q0,table-0687-978,3.0,1.437,smarttable
37,Q0,table-0123-682,4.0,1.4274500000000003,smarttable
37,Q0,table-1573-730,5.0,1.407,smarttable
38,Q0,table-0520-707,1.0,1.762,smarttable
38,Q0,table-1017-538,2.0,1.742,smarttable
38,Q0,table-1451-328,3.0,1.546,smarttable
38,Q0,table-0001-400,4.0,1.253,smarttable
38,Q0,table-0116-212,5.0,0.94,smarttable
39,Q0,table-1524-733,1.0,0.791,smarttable
39,Q0,table-0809-4,2.0,0.21,smarttable
39,Q0,table-0435-533,3.0,0.116,smarttable
39,Q0,table-0133-525,4.0,0.045,smarttable
39,Q0,table-0312-737,5.0,0.038,smarttable
40,Q0,table-1045-652,1.0,1.548,smarttable
40,Q0,table-1269-149,2.0,1.471,smarttable
40,Q0,table-0484-507,3.0,1.431,smarttable
