1,Q0,table-0255-236,1,9.345755085295657,DirichletLM
1,Q0,table-1423-774,2,7.332065484591263,DirichletLM
1,Q0,table-0255-225,3,7.325652268506956,DirichletLM
1,Q0,table-1042-895,4,5.31062230022161,DirichletLM
1,Q0,table-0529-770,5,4.798177412691799,DirichletLM
2,Q0,table-0406-134,1,7.463969238684375,DirichletLM
2,Q0,table-1408-871,2,5.2841699368088,DirichletLM
2,Q0,table-1621-634,3,5.1646678909312875,DirichletLM
2,Q0,table-0218-15,4,4.936220155520473,DirichletLM
2,Q0,table-0398-518,5,4.796163414479167,DirichletLM
3,Q0,table-0676-796,1,5.730161945725618,DirichletLM
3,Q0,table-0016-437,2,5.134440008106776,DirichletLM
3,Q0,table-1245-277,3,4.712009435725749,DirichletLM
3,Q0,table-1284-743,4,4.587999753212198,DirichletLM
3,Q0,table-0016-438,5,4.372507686849421,DirichletLM
4,Q0,table-0679-737,1,5.1358116083831415,DirichletLM
4,Q0,table-0397-909,2,4.618182628199846,DirichletLM
4,Q0,table-0453-683,3,4.447131753108761,DirichletLM
4,Q0,table-0504-474,4,4.339963712254146,DirichletLM
4,Q0,table-0025-65,5,4.289126468305002,DirichletLM
5,Q0,table-1455-559,1,5.1787482462798256,DirichletLM
5,Q0,table-0452-375,2,4.8121599588839885,DirichletLM
5,Q0,table-0067-64,3,4.376198344793381,DirichletLM
5,Q0,table-0604-203,4,4.318176233038508,DirichletLM
5,Q0,table-1530-281,5,4.091247022148561,DirichletLM
6,Q0,table-0094-625,1,5.322711361067192,DirichletLM
6,Q0,table-1228-309,2,5.233629660181743,DirichletLM
6,Q0,table-0329-28,3,4.67470552147045,DirichletLM
6,Q0,table-1008-856,4,4.557975249016151,DirichletLM
6,Q0,table-0720-762,5,4.517808075854228,DirichletLM
7,Q0,table-0453-279,1,7.658731239755958,DirichletLM
7,Q0,table-0453-280,2,7.6281149222197495,DirichletLM
7,Q0,table-0592-701,3,6.986227631536929,DirichletLM
7,Q0,table-0127-274,4,5.90568387810982,DirichletLM
7,Q0,table-0519-449,5,5.730558781980514,DirichletLM
8,Q0,table-0145-207,1,7.539772771419609,DirichletLM
8,Q0,table-0176-187,2,7.1608429520260355,DirichletLM
8,Q0,table-1358-28,3,5.667522173257461,DirichletLM
8,Q0,table-1389-264,4,4.801279692532749,DirichletLM
8,Q0,table-0044-50,5,4.462038265930685,DirichletLM
9,Q0,table-1619-337,1,8.163900160670018,DirichletLM
9,Q0,table-0601-200,2,8.151948058619414,DirichletLM
9,Q0,table-1415-938,3,7.508507189078559,DirichletLM
9,Q0,table-1619-336,4,7.2323481572877935,DirichletLM
9,Q0,table-0371-315,5,5.333472473540415,DirichletLM
10,Q0,table-1384-649,1,14.86482050717039,DirichletLM
10,Q0,table-1091-421,2,9.660112993445,DirichletLM
10,Q0,table-1387-237,3,9.653935992089838,DirichletLM
10,Q0,table-0791-274,4,5.510283510729693,DirichletLM
10,Q0,table-0152-596,5,5.502948944493157,DirichletLM
11,Q0,table-0763-39,1,7.884181489242405,DirichletLM
11,Q0,table-1445-112,2,4.521204365304561,DirichletLM
11,Q0,table-0362-968,3,4.4405571988880554,DirichletLM
11,Q0,table-0167-266,4,4.075993571723386,DirichletLM
11,Q0,table-1228-309,5,3.7773517074650504,DirichletLM
12,Q0,table-0943-565,1,6.774691035090481,DirichletLM
12,Q0,table-0154-371,2,4.914106623000015,DirichletLM
12,Q0,table-1535-319,3,4.817804648885781,DirichletLM
12,Q0,table-1520-40,4,4.7256272042577026,DirichletLM
12,Q0,table-0066-658,5,4.51876251877921,DirichletLM
13,Q0,table-1036-133,1,7.89893915587067,DirichletLM
13,Q0,table-0674-36,2,6.3739407074344205,DirichletLM
13,Q0,table-0686-862,3,5.838245918317318,DirichletLM
13,Q0,table-1640-284,4,5.524741677322606,DirichletLM
13,Q0,table-1365-737,5,5.467830908469347,DirichletLM
14,Q0,table-0354-325,1,6.437001672510937,DirichletLM
14,Q0,table-1009-255,2,6.048700486785438,DirichletLM
14,Q0,table-1579-348,3,5.111118508711995,DirichletLM
14,Q0,table-0529-770,4,4.798177412691799,DirichletLM
14,Q0,table-0529-771,5,4.478008836415971,DirichletLM
15,Q0,table-0873-938,1,5.301784336956551,DirichletLM
15,Q0,table-0352-848,2,5.010351534756027,DirichletLM
15,Q0,table-1272-413,3,4.4140937370081605,DirichletLM
15,Q0,table-0842-845,4,4.400334920220314,DirichletLM
15,Q0,table-0914-101,5,4.050467571034968,DirichletLM
16,Q0,table-0704-620,1,3.5021429346174484,DirichletLM
16,Q0,table-0687-978,2,3.466358467593455,DirichletLM
16,Q0,table-1573-730,3,3.2877017264372337,DirichletLM
16,Q0,table-0218-202,4,3.2735603025147366,DirichletLM
16,Q0,table-1441-100,5,2.998665953689499,DirichletLM
17,Q0,table-0610-865,1,7.812845817703559,DirichletLM
17,Q0,table-0378-190,2,6.628867429261419,DirichletLM
17,Q0,table-0677-684,3,5.900280583202269,DirichletLM
17,Q0,table-1433-477,4,5.554130531545231,DirichletLM
17,Q0,table-0024-136,5,5.493657505108038,DirichletLM
18,Q0,table-0871-314,1,6.94143751448379,DirichletLM
18,Q0,table-0307-810,2,6.535077757686349,DirichletLM
18,Q0,table-0148-534,3,6.339988278409707,DirichletLM
18,Q0,table-0650-178,4,5.3268024534019585,DirichletLM
18,Q0,table-0650-177,5,5.091774525881159,DirichletLM
19,Q0,table-0540-631,1,7.492709070066516,DirichletLM
19,Q0,table-0985-716,2,6.852459606668314,DirichletLM
19,Q0,table-0934-853,3,5.718198466768143,DirichletLM
19,Q0,table-0258-771,4,4.720745514025373,DirichletLM
19,Q0,table-1511-448,5,4.3008787405687645,DirichletLM
20,Q0,table-1591-498,1,7.682954678716928,DirichletLM
20,Q0,table-0397-906,2,6.927219791163843,DirichletLM
20,Q0,table-0397-592,3,6.9254288926570275,DirichletLM
20,Q0,table-1525-977,4,6.924554609033569,DirichletLM
20,Q0,table-0397-591,5,6.237980720232714,DirichletLM
21,Q0,table-1207-486,1,7.871390352613354,DirichletLM
21,Q0,table-1350-462,2,6.9571769703903605,DirichletLM
21,Q0,table-0949-390,3,5.457688659991016,DirichletLM
21,Q0,table-1493-389,4,5.030461721215819,DirichletLM
21,Q0,table-1483-428,5,4.599466950696206,DirichletLM
22,Q0,table-1283-61,1,5.800782685120759,DirichletLM
22,Q0,table-1383-553,2,5.7843978776459615,DirichletLM
22,Q0,table-1360-400,3,5.754925726439847,DirichletLM
22,Q0,table-0401-930,4,5.70037601326427,DirichletLM
23,Q0,table-1007-467,1,5.841172034093397,DirichletLM
23,Q0,table-0496-390,2,4.791709332564314,DirichletLM
23,Q0,table-1554-331,3,4.443915619500444,DirichletLM
23,Q0,table-1554-330,4,4.391149038319108,DirichletLM
23,Q0,table-1070-327,5,4.26543808333523,DirichletLM
24,Q0,table-1579-731,1,4.190763626676103,DirichletLM
24,Q0,table-1277-865,2,3.8404206516300747,DirichletLM
24,Q0,table-1492-768,3,3.1324876159781385,DirichletLM
24,Q0,table-0354-325,4,3.0843685657682975,DirichletLM
24,Q0,table-0521-808,5,2.9626140371689327,DirichletLM
25,Q0,table-0999-416,1,6.0105165618731515,DirichletLM
25,Q0,table-1396-859,2,5.688146192676308,DirichletLM
25,Q0,table-0969-3,3,5.314542186498256,DirichletLM
25,Q0,table-1469-457,4,5.158457219400544,DirichletLM
25,Q0,table-1469-456,5,5.1482101885120795,DirichletLM
26,Q0,table-0529-770,1,15.199688092530184,DirichletLM
26,Q0,table-0529-771,2,14.766023291920238,DirichletLM
26,Q0,table-0109-237,3,12.371569513892508,DirichletLM
26,Q0,table-0406-134,4,6.602479024138545,DirichletLM
26,Q0,table-0375-830,5,6.515849211307716,DirichletLM
27,Q0,table-0012-931,1,5.2880624042175,DirichletLM
27,Q0,table-1258-760,2,5.2551849945355835,DirichletLM
27,Q0,table-1397-842,3,4.5671225994191085,DirichletLM
27,Q0,table-0255-236,4,3.909717636429812,DirichletLM
27,Q0,table-1405-152,5,3.1713608685220716,DirichletLM
28,Q0,table-1188-685,1,7.043006849035437,DirichletLM
28,Q0,table-1518-807,2,6.85159320890382,DirichletLM
28,Q0,table-1538-740,3,5.828621946900297,DirichletLM
28,Q0,table-1583-420,4,5.4567905353418915,DirichletLM
28,Q0,table-0011-447,5,4.913700280600041,DirichletLM
29,Q0,table-1403-324,1,7.1053454275333685,DirichletLM
29,Q0,table-0208-892,2,5.240116009362934,DirichletLM
29,Q0,table-1186-513,3,4.937635670979926,DirichletLM
29,Q0,table-0350-929,4,4.628041370176906,DirichletLM
29,Q0,table-0357-260,5,3.8413596963129213,DirichletLM
30,Q0,table-0458-118,1,6.655471764730935,DirichletLM
30,Q0,table-0105-711,2,5.04607608592229,DirichletLM
30,Q0,table-0596-452,3,4.359564345010997,DirichletLM
30,Q0,table-1000-972,4,4.324852556748263,DirichletLM
30,Q0,table-0458-122,5,4.109606700929526,DirichletLM
31,Q0,table-1437-521,1,6.731380529296694,DirichletLM
31,Q0,table-1280-478,2,6.674892924347676,DirichletLM
31,Q0,table-0208-892,3,4.778856413863469,DirichletLM
31,Q0,table-1037-819,4,4.289240865302778,DirichletLM
31,Q0,table-0017-237,5,4.099845970882106,DirichletLM
32,Q0,table-0867-339,1,7.416985698057614,DirichletLM
32,Q0,table-0255-225,2,4.735699705324692,DirichletLM
32,Q0,table-1371-959,3,4.617152073355868,DirichletLM
32,Q0,table-1636-103,4,4.556368830776766,DirichletLM
32,Q0,table-0625-421,5,4.49169678989008,DirichletLM
33,Q0,table-0099-73,1,3.777882545340442,DirichletLM
33,Q0,table-1585-588,2,3.7723950460438695,DirichletLM
33,Q0,table-1391-524,3,3.6190132205556513,DirichletLM
33,Q0,table-1433-477,4,3.5462625641408327,DirichletLM
33,Q0,table-0024-136,5,3.4852437858375174,DirichletLM
34,Q0,table-1087-909,1,6.201436976551188,DirichletLM
34,Q0,table-1087-864,2,5.339591046187332,DirichletLM
34,Q0,table-1087-917,3,5.339591046187332,DirichletLM
34,Q0,table-1087-873,4,5.33854352754022,DirichletLM
34,Q0,table-1087-857,5,5.33854352754022,DirichletLM
35,Q0,table-1080-585,1,9.48343496586708,DirichletLM
35,Q0,table-1519-321,2,8.275474140174111,DirichletLM
35,Q0,table-1651-479,3,7.3475824706628625,DirichletLM
35,Q0,table-0709-586,4,7.242322819997103,DirichletLM
35,Q0,table-0709-584,5,6.566441357375487,DirichletLM
36,Q0,table-0709-584,1,8.57114334760224,DirichletLM
36,Q0,table-0709-586,2,7.242322819997103,DirichletLM
36,Q0,table-1519-321,3,6.44846576468054,DirichletLM
36,Q0,table-1402-905,4,6.209192360756676,DirichletLM
36,Q0,table-0598-146,5,5.963990896756863,DirichletLM
37,Q0,table-0867-339,1,5.254040678166829,DirichletLM
37,Q0,table-0255-225,2,4.735699705324692,DirichletLM
37,Q0,table-1371-959,3,4.617152073355868,DirichletLM
37,Q0,table-0878-343,4,4.467340124566038,DirichletLM
37,Q0,table-0837-154,5,4.3562835819143,DirichletLM
38,Q0,table-1451-328,1,5.458861704009015,DirichletLM
38,Q0,table-0116-212,2,5.194049587041555,DirichletLM
38,Q0,table-1017-538,3,4.902780935373538,DirichletLM
38,Q0,table-0507-56,4,4.813068891519069,DirichletLM
38,Q0,table-1650-920,5,4.374157677596129,DirichletLM
39,Q0,table-1134-539,1,7.192985147370182,DirichletLM
39,Q0,table-0603-15,2,7.18989394995054,DirichletLM
39,Q0,table-0809-4,3,5.85415381179344,DirichletLM
39,Q0,table-0312-737,4,5.083170112771185,DirichletLM
39,Q0,table-1169-102,5,4.477544798217824,DirichletLM
40,Q0,table-1031-634,1,4.869825766061881,DirichletLM
40,Q0,table-0899-319,2,4.819944072066914,DirichletLM
40,Q0,table-0484-507,3,4.685341729054068,DirichletLM
40,Q0,table-1652-413,4,4.448935418677449,DirichletLM
40,Q0,table-0064-983,5,4.408532309719248,DirichletLM
41,Q0,table-1504-64,1,8.699438522132288,DirichletLM
41,Q0,table-1444-630,2,5.814713776917083,DirichletLM
41,Q0,table-0452-590,3,4.933258359813362,DirichletLM
41,Q0,table-0887-971,4,4.378467625076486,DirichletLM
41,Q0,table-1543-912,5,4.225941233255874,DirichletLM
42,Q0,table-0108-87,1,5.681390477681452,DirichletLM
42,Q0,table-0867-91,2,5.679877797525615,DirichletLM
42,Q0,table-0012-931,3,5.2880624042175,DirichletLM
42,Q0,table-1258-760,4,5.2551849945355835,DirichletLM
42,Q0,table-1397-842,5,4.5671225994191085,DirichletLM
43,Q0,table-1611-452,1,5.137681376360545,DirichletLM
43,Q0,table-0116-212,2,4.730750293649943,DirichletLM
