1,Q0,table-0125-805,1.0,1.739,smarttable
1,Q0,table-0389-400,2.0,1.732,smarttable
1,Q0,table-0370-614,3.0,1.459,smarttable
1,Q0,table-0037-411,4.0,0.851,smarttable
1,Q0,table-0914-101,5.0,0.791,smarttable
1,Q0,table-1042-895,6.0,0.79,smarttable
1,Q0,table-0904-852,7.0,0.767,smarttable
1,Q0,table-0255-236,8.0,0.6805,smarttable
1,Q0,table-0552-510,9.0,0.639,smarttable
1,Q0,table-0914-103,10.0,0.302,smarttable
2,Q0,table-1408-871,1.0,1.893,smarttable
2,Q0,table-1408-869,2.0,1.879,smarttable
2,Q0,table-1408-870,3.0,1.772,smarttable
2,Q0,table-1578-197,4.0,1.5288809523809523,smarttable
2,Q0,table-1408-874,5.0,1.16,smarttable
2,Q0,table-0386-945,6.0,1.0865,smarttable
2,Q0,table-1552-729,7.0,1.031375,smarttable
2,Q0,table-0346-771,8.0,0.9994285714285714,smarttable
2,Q0,table-0395-845,9.0,0.9994285714285714,smarttable
2,Q0,table-0396-317,10.0,0.9994285714285714,smarttable
3,Q0,table-1275-187,1.0,1.415,smarttable
3,Q0,table-1254-979,2.0,1.372,smarttable
3,Q0,table-0005-924,3.0,1.0,smarttable
3,Q0,table-0005-923,4.0,0.998,smarttable
3,Q0,table-0005-922,5.0,0.998,smarttable
3,Q0,table-0005-921,6.0,0.998,smarttable
3,Q0,table-0005-925,7.0,0.976,smarttable
3,Q0,table-0005-926,8.0,0.976,smarttable
3,Q0,table-0258-207,9.0,0.866,smarttable
3,Q0,table-0483-357,10.0,0.799,smarttable
4,Q0,table-1417-142,1.0,2.0,smarttable
4,Q0,table-1417-134,2.0,1.997,smarttable
4,Q0,table-1511-78,3.0,1.997,smarttable
4,Q0,table-1511-79,4.0,1.997,smarttable
4,Q0,table-1511-82,5.0,1.994,smarttable
4,Q0,table-1511-86,6.0,1.988,smarttable
4,Q0,table-1417-135,7.0,1.987,smarttable
4,Q0,table-1417-141,8.0,1.986,smarttable
4,Q0,table-1417-140,9.0,1.984,smarttable
4,Q0,table-1417-146,10.0,1.981,smarttable
5,Q0,table-0452-375,1.0,1.584,smarttable
5,Q0,table-1530-281,2.0,1.367,smarttable
5,Q0,table-0600-606,3.0,0.966,smarttable
5,Q0,table-0600-605,4.0,0.966,smarttable
5,Q0,table-0600-604,5.0,0.966,smarttable
5,Q0,table-1264-72,6.0,0.947,smarttable
